username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
lqgist,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 05:17:27+00:00,167,140
awesome_corgis,b'the true bipolar disorder\n\nread full article on: https://t.co/jntuvh9u9f https://t.co/trzaa5faot',CloversSynapse,[],2018-10-01 05:17:18+00:00,598,545
ComentarioDicho,"b'@karterhol @kanyewest @reaidonaldtrunp kanye has bipolar disorder (which bleeds into narcissistic personality disorder with the grandiose beliefs abt himself). he seems to be manic right now. yes, he has a platform, and yes, he tends to spiral very publicly, and yes, he does damage, but he still needs psychiatric help'",no retweet username,[],2018-10-01 05:16:07+00:00,531,395
me_brirl,"b""as much as i hate kanye's politics i really can't get myself to hate the guy. he seems like a lovable idiot, or just a deeply confused guy. everything wrong he does is out of ignorance or could be attributed to his bipolar disorder, and i personally sympathize with that.""",no retweet username,[],2018-10-01 05:12:21+00:00,290,1045
SuperSaiyanT92,b'i liked a @youtube video https://t.co/pgqncumvi4 wayment\xf0\x9f\xa4\xa3 star marie drops cardi b. diss track titled \xe2\x80\x9cbipolar disorder\xe2\x80\x9d',no retweet username,[],2018-10-01 05:10:22+00:00,68,649
Ida_Raine,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 05:10:15+00:00,564,1171
OnlyForever20,"b'however, the honest part of me knows that this shithole of a platform hosts disgusting trolls &amp; attention seeking fans who don\xe2\x80\x99t understand or care that they\xe2\x80\x99re speaking to a human being suffering from addiction, bipolar disorder, abandonment issues, trauma &amp; eating disorders.'",no retweet username,[],2018-10-01 05:08:13+00:00,59,170
jaircsoares,b'understanding bipolar disorder through research https://t.co/s19nkmqmvc #bipolardisorderut',UTMoodCenter,"[{'text': 'bipolardisorderUT', 'indices': [90, 108]}]",2018-10-01 05:07:29+00:00,2422,5000
UTMoodCenter,b'understanding bipolar disorder through research https://t.co/s19nkmqmvc #bipolardisorderut',no retweet username,"[{'text': 'bipolardisorderUT', 'indices': [72, 90]}]",2018-10-01 05:05:22+00:00,80,91
seanzeebra,b'i actually feel happier cause i\xe2\x80\x99m laughing at how i can\xe2\x80\x99t even have a proper manic episode https://t.co/p9kvdltjn8',no retweet username,[],2018-10-01 05:03:29+00:00,93,82
Artstrada,b'from @nytopinion: a growing body of medical literature suggests that the immune system is involved in psychiatric disorders from depression to bipolar disorder https://t.co/c5sveabwoa',NYTScience,[],2018-10-01 05:00:08+00:00,2288,4774
PsychicHealerC,"b'#mentalillnessmisconceptions \xe2\x80\x9ci know you have paranoia and psychosis issues when you\xe2\x80\x99re manic but come on, just watch this show that\xe2\x80\x99s guaranteed to trigger an episode, it\xe2\x80\x99s okay if you get anxious\xe2\x80\x9d \nahem *folds hands* anxious is the wrong word for this experience.'",MuslimMissWorld,"[{'text': 'MentalIllnessMisconceptions', 'indices': [21, 49]}]",2018-10-01 04:58:25+00:00,148547,159363
royalsgal,"b'he needs someone in his life who says no to him.  he needs someone in his life who understands mental illness &amp; can recognize a manic episode.  finally, he needs someone in his life who has the leverage to get him to be med compliant.  @kimkardashian https://t.co/qcrjbyj2tm'",no retweet username,[],2018-10-01 04:52:50+00:00,111,557
dalton_hugar,"b""@jaxonhg shit ain't wisdom, its rampant bipolar disorder. the dude is not okay""",no retweet username,[],2018-10-01 04:52:25+00:00,491,937
autumnssofab,b'@kimkardashian but ... he said he has bipolar disorder... which is under the branch of mental illness.',no retweet username,[],2018-10-01 04:51:22+00:00,105,146
esteehernandez,b'@latinajackieo @ebony_qt it sounded like he could\xe2\x80\x99ve also have bipolar disorder.',no retweet username,[],2018-10-01 04:50:26+00:00,1796,1662
zahra25mm,"b""nathan's impulsive behavior and ghosting tendencies makes me feel like he has bipolar https://t.co/wadeeih6sb's gonna be ok king""",no retweet username,[],2018-10-01 04:49:27+00:00,1969,884
woundedshrink,"b'please don\xe2\x80\x99t say you:\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day.these are illnesses, not things you should use to describe normal emotions.'",no retweet username,[],2018-10-01 04:49:25+00:00,1153,411
goodjobaaron,"b'@jelani9 he suffers from bipolar disorder (they say) and it is clear from his behavior that he is either not taking his meds or is on the wrong meds. he is seriously mentally ill , i think, which contributes to his ignorant and offensive rants. he seems to have no interest in history.'",julautumn,[],2018-10-01 04:47:15+00:00,588,2457
spaz45677,"b""@leeannelocken it is 100% rewarding for the both of us.. we've been together for going on 9 years  and  i've never given up on him.. he's told me if not for me he would probably be in jail or dead by now.. bipolar disorder is a huge struggle for everyone involved! love every part of him!!!""",no retweet username,[],2018-10-01 04:47:07+00:00,486,1700
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
nanaleli_,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:59:47+00:00,775,637
mellowmilez,b'#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.',ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:58:26+00:00,331,216
zaniluv,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:55:26+00:00,928,1917
__Grav,b'#drosrape du plessis tells court ninow was diagnosed with bipolar disorder in january 2013. he was abusing substances from 14 years.',ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:52:23+00:00,3768,1697
__Grav,b'#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.',ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:52:12+00:00,3768,1697
mamknosisi,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:49:20+00:00,373,702
_ZenandeMoya,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:49:11+00:00,789,734
aphiwe_mvovo,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:47:49+00:00,523,297
Athabzz,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:47:28+00:00,27830,1133
_goodiie,b'#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.',ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:46:53+00:00,608,1095
taffyxo_,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:46:41+00:00,1561,851
naz9613,"b'if you have #bipolardisorder, keeping a journal helps, not only as an outlet for angst, but also as a tool to manage (&amp; gain insight on) stressors &amp; triggers, if you record the right data.\n\n#mentalhealth \n\n@mindakami @befrienderskl @thespeakspace @dramersiddiqpsy \n\n\xf0\x9f\x91\x87'",hasbeemasputra,"[{'text': 'bipolardisorder', 'indices': [32, 48]}]",2018-11-01 08:45:42+00:00,94,259
ngwanamosadi,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:45:19+00:00,639,274
tiisemashifane,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:45:08+00:00,3540,336
kellysjellys,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:44:32+00:00,2562,700
MMHPuk,"b""today is a new beginning!\ndon't fret about yesterday,\nit is gone.\ndon't worry about tomorrow,\nit will take care of itself.\nlive for today!\nlive in the moment!\ntoday is yours!\n\xe2\x9d\xa4\xe2\x9d\xa4\n#thebipolarbattle #bipolarwarrior #bipolarawareness #bipolardisorder #mentalillness #keeptalkingmh https://t.co/zb6nlgehrx""",BipolarBattle,[],2018-11-01 08:44:28+00:00,4082,3419
The_KYLN,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',naledimashishi,"[{'text': 'NicholasNinow', 'indices': [38, 52]}]",2018-11-01 08:44:05+00:00,1281,1316
DineoMajobe,"b'\xe2\x80\x9cthere are allegations [...] that the accused was found with a substance,\xe2\x80\x9d says du plessis while describing the complexity of the evidence. he says the accused has been diagnosed with bipolar disorder  and underwent rehabilitation for substance abuse. #drosrape #nicholasninow'",ermbates,[],2018-11-01 08:43:23+00:00,1216,1085
naledimashishi,b'i will lose it if #nicholasninow gets off because he\xe2\x80\x99s allegedly bipolar. bipolar disorder does not make people rape children wtf?',no retweet username,"[{'text': 'NicholasNinow', 'indices': [18, 32]}]",2018-11-01 08:43:10+00:00,22670,2481
JustMasondo,b'#drosrape \n\nthis is an insult to people living with bipolar mood disorder.\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe https://t.co/ckdnh6i1hv',no retweet username,"[{'text': 'DrosRape', 'indices': [0, 9]}]",2018-11-01 08:33:36+00:00,24823,25896
u_Phindile,b'#drosrapist\ncourt hears that ninow has been diagnosed with bipolar disorder',POWER987News,"[{'text': 'Drosrapist', 'indices': [18, 29]}]",2018-11-01 08:31:25+00:00,1251,130
MthunziMarwanq3,"b'@timeslive he\'s white so he just can\'t be called a plain racist ,so they have found a disorder to attach next to his title ""bipolar rapist"".\ni blame america for this, white mass killers in america are all deemed mentally impaired but for ispanic,blacks,arab they are labelled terrorists\xf0\x9f\x98\xa1'",no retweet username,[],2018-11-01 08:28:31+00:00,36,91
southpaw94_,b'here we go ... every fucking excuse in the book is going to come out to somehow exonerate him for his actions. since when does bipolar disorder give you the right to rape young kids? https://t.co/uvpzjo1efq',morrisianj,[],2018-11-01 08:22:36+00:00,726,4505
thisismomcallme,b'had a manic episode but now i\xe2\x80\x99m sister fine sister',no retweet username,[],2018-11-01 08:19:32+00:00,47,286
Planck_B,b'#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.',ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:13:02+00:00,3057,3470
Lawrence_Nteo,b'#drosrape  du plessis: \xe2\x80\x9caccused had been diagnosed with bipolar disorder and previously underwent rehabilitation for substance abuse\xe2\x80\x9d as an argument for a third psychologist to be appointed for mental observation (@alexmitchley)',TeamNews24,"[{'text': 'Drosrape', 'indices': [16, 25]}]",2018-11-01 08:11:47+00:00,3141,2624
BLandman1985,b'#drosrape  du plessis: \xe2\x80\x9caccused had been diagnosed with bipolar disorder and previously underwent rehabilitation for substance abuse\xe2\x80\x9d as an argument for a third psychologist to be appointed for mental observation (@alexmitchley)',TeamNews24,"[{'text': 'Drosrape', 'indices': [16, 25]}]",2018-11-01 08:10:04+00:00,17,125
_Kaitlinn_,"b""@teamnews24 @alexmitchley i don't see how bipolar disorder could be considered a mitigating factor in this case. so that argument is invalid in my opinion""",no retweet username,[],2018-11-01 08:09:42+00:00,34,134
nutter_agnes,b'herpes virus link to bipolar disorder and depression https://t.co/ft4s6hecry via @frontiersin',newhealthpsych,[],2018-11-01 08:07:23+00:00,450,312
vangi_zuko,b'#nicholasninow is being sent for #psychiatric evaluation and will reappear on 28 november. #bipolardisorder does not give you the #right to #rape. #justicewillprevail #blowthewhistle #childwelfaresouthafrica',childwelfare_sa,"[{'text': 'NicholasNinow', 'indices': [21, 35]}, {'text': 'psychiatric', 'indices': [54, 66]}, {'text': 'BipolarDisorder', 'indices': [112, 128]}]",2018-11-01 08:05:50+00:00,634,445
Lattifah___,"b""it's really lost on me how #nicholasninow's history of substance abuse and bipolar disorder has anything to do with the fact that he's a rapist? that cannot be used as a defence. nothing can be used as a defence""",carissacupido,"[{'text': 'NicholasNinow', 'indices': [46, 60]}]",2018-11-01 08:04:50+00:00,2341,2268
childwelfare_sa,b'#nicholasninow is being sent for #psychiatric evaluation and will reappear on 28 november. #bipolardisorder does not give you the #right to #rape. #justicewillprevail #blowthewhistle #childwelfaresouthafrica',no retweet username,"[{'text': 'NicholasNinow', 'indices': [0, 14]}, {'text': 'psychiatric', 'indices': [33, 45]}, {'text': 'BipolarDisorder', 'indices': [91, 107]}]",2018-11-01 08:02:10+00:00,713,278
janicejohannes,b'@opennewssa #drosrape du plesis says the accused was diagnosed with bipolar disorder. and has been abusing substances from the age of fourteen. the accused has been requested to stand.',pule_jones,[],2018-11-01 07:57:33+00:00,3281,4946
