username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label 
Bhekisisa_MG,"the second witness of the day is claudia campbell. she was is a volunteer counsellor. she was diagnosed with bipolar and schizophrenia in 2008.

state advocate tebogo hutamo objects campbell's testimony, saying that her evidence is not relevant to #lifeesidimeni",no retweet username,[],2017-11-30 10:37:15+00:00,20479,828,"['diagnosed with', 'diagnosed with bipolar']"
ewnreporter,"#lifeesidimeni campbell says she suffered a head injury in 2008, and has been diagnosed with schyzopbrenia and bipolar since then. she says she is here because she is also passionate about mental healthcare services. mr",no retweet username,"[{'text': 'LifeEsidimeni', 'indices': [0, 14]}]",2017-11-30 10:29:26+00:00,745874,887,['diagnosed with']
Nhlajules,next witness is ms claudia campbell. she was is a volunteer counsellor. she was diagnosed with bipolar. #lifeesidimeni @ann7tv https://t.co/apsoa4ng47,no retweet username,[],2017-11-30 10:28:49+00:00,495,225,"['diagnosed with', 'diagnosed with bipolar']"
POWER987News,#lifeesidimeni campbell: i left the corporate environment after being diagnosed with a mental illness. i have adhd and bipolar disorder,no retweet username,"[{'text': 'LifeEsidimeni', 'indices': [0, 14]}]",2017-11-30 10:25:23+00:00,167423,571,['diagnosed with']
TshegoMoagi_,#lifeesidimeni campbell: i left the corporate environment after being diagnosed with a mental illness. i have adhd and bipolar disorder,no retweet username,"[{'text': 'LifeEsidimeni', 'indices': [0, 14]}]",2017-11-30 10:25:23+00:00,13123,1594,['diagnosed with']
eggbooy,also i forgot to mention it here but i was officially diagnosed as bipolar ii &amp; it feels really fucking nice to have a diagnosis for once that isn’t “generalized depression” because no one was listening to me when i was telling them i thought i might be bipolar,no retweet username,[],2017-11-30 08:20:38+00:00,266,874,['diagnosed as bipolar']
NUCOMINTERN,evolving diagnosis cylon-style https://t.co/cj3ibehxei #survivor trump's twitter #mrrbot #ai #anarchist #socialist #solidarity #bipolar #mania #maniczen #bypo #ff @tobeselfevident @chantalalive @dpetrohilos @namicommunicate @natasha_tracy #comrades https://t.co/7lnj1q5ste,no retweet username,"[{'text': 'Survivor', 'indices': [55, 64]}, {'text': 'MrRbot', 'indices': [81, 88]}, {'text': 'AI', 'indices': [89, 92]}, {'text': 'anarchist', 'indices': [93, 103]}, {'text': 'socialist', 'indices': [104, 114]}]",2017-11-30 08:03:46+00:00,1648,4444,[]
Nish_DaKing,dude moved back home.  even got diagnosed with bipolar. ever since he spends his day wasting away at home. slipping back and forth between the real world and extreme bipolar episodes. the kind where he believes he’s still a multimillionaire. walk the streets naked type episodes,Lemii_LoCo,[],2017-11-30 07:57:18+00:00,185,353,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
__Modhanalo,dude moved back home.  even got diagnosed with bipolar. ever since he spends his day wasting away at home. slipping back and forth between the real world and extreme bipolar episodes. the kind where he believes he’s still a multimillionaire. walk the streets naked type episodes,Lemii_LoCo,[],2017-11-30 07:44:09+00:00,22092,14883,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
JaneDoeBPD,"starting to help myself understand the new diagnosis of #bipolar. i ha enjoy been told of its 1 or 2 but my moods are pretty rapidly changing, not over months or years.",no retweet username,"[{'text': 'bipolar', 'indices': [56, 64]}]",2017-11-30 05:54:09+00:00,600,297,[]
Kraz3Gurl,"so, last year i was diagnosed bipolar ii after being previously told it was just depression. it was one of those ‘that feels right, but i don’t know’ moments. but the more i live, the more i recognize the symptoms in myself. and it’s kinda weird. but it’s also just who i am now.",no retweet username,[],2017-11-30 05:41:20+00:00,149,245,['diagnosed bipolar']
GCP_Learning,11% of people diagnosed as bipolar commit suicide. @neurorxpharma provides hope. https://t.co/ija5mxcwnj #bts18 #biotech @demycolton @neurorxpharma @ebdgroup https://t.co/csjpkzsg3q,HealthyCarnivor,[],2017-11-30 05:03:58+00:00,28951,6558,['diagnosed as bipolar']
emohoneyy,"i've been diagnosed with bipolar, depression, and anxiety since i was 12 but i'm gonna get a new psych evaluation just in case anything else popped up.",no retweet username,[],2017-11-30 05:01:20+00:00,245,208,"['diagnosed with', 'diagnosed with bipolar']"
SusanneLeist,"• ""having a few family members diagnosed with bipolar, this book gave me some insight into what they feel and go through."" ~ amazon review, 4.7 stars. #faith #inspiration https://t.co/cvsfw53s4d https://t.co/x2mise0w0y",book_tribe,[],2017-11-30 03:32:12+00:00,58911,37456,"['diagnosed with', 'diagnosed with bipolar']"
Latino_Papi1995,"i was diagnosed with bipolar disorder today. it really is a relief how i was feeling for the past few months could had been triggered from this illness. constant suicide thoughts, depression, and energy. i am thrilled that now i can find treatment for myself. #mentalawareness",no retweet username,[],2017-11-30 03:28:10+00:00,756,424,"['diagnosed with', 'diagnosed with bipolar']"
_shivermecringe,"@sadglitterzzz @xxhatred i am diagnosed bipolar ii with borderline personality disorder. my anxiety hasn't been diagnosed seperately by my psych, he just treats my bipolar and anxiety, which can be crippling. my bpd was discovered and diagnosed through cbt intensive outpatient therapy by 2 physiologists",no retweet username,[],2017-11-30 02:40:27+00:00,332,347,"['am diagnosed', 'diagnosed bipolar', 'i am diagnosed']"
lorenzo2920,"• ""having a few family members diagnosed with bipolar, this book gave me some insight into what they feel and go through."" ~ amazon review, 4.7 stars. #faith #inspiration https://t.co/cvsfw53s4d https://t.co/x2mise0w0y",book_tribe,[],2017-11-30 02:18:39+00:00,2784,4403,"['diagnosed with', 'diagnosed with bipolar']"
5151mpk,"a court has heard socialite maureen boyce had been diagnosed bipolar, but her psychiatrist says she wasn't suicidal. @clarephunter9 #9news https://t.co/pdhj8vexux",9NewsQueensland,[],2017-11-30 01:42:04+00:00,2134,4996,['diagnosed bipolar']
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2017-11-30 01:24:58+00:00,54,18,['diagnosed with']
Lemii_LoCo,dude moved back home.  even got diagnosed with bipolar. ever since he spends his day wasting away at home. slipping back and forth between the real world and extreme bipolar episodes. the kind where he believes he’s still a multimillionaire. walk the streets naked type episodes,no retweet username,[],2017-11-30 00:43:11+00:00,33703,950,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
kellyofdallas,"@martycan1 marty, i am single! get me outta here!!!!!
i cant wait til my book is out and there is a possibility of me buying a nice place somewhere outta here! 
personally, i think he is incompetent and non diagnosed bipolar. there was an article about that on cnn. he is going to start www3",no retweet username,[],2017-11-30 00:16:40+00:00,17115,1118,['diagnosed bipolar']
alissagrand101,the doctors diagnosed me with chronic depression and bipolar disorder a year ago.. i didn’t have as much confidence ...but!! now i am as happy as ever!! #beyourbiggestfan #embraceyourface @calebrmclaughl1 https://t.co/xyqvrd6to8,no retweet username,[],2017-11-29 23:46:05+00:00,13,685,[]
RichardFrench4,"• ""having a few family members diagnosed with bipolar, this book gave me some insight into what they feel and go through."" ~ amazon review, 4.7 stars. #faith #inspiration https://t.co/cvsfw53s4d https://t.co/x2mise0w0y",book_tribe,[],2017-11-29 23:42:35+00:00,1919,2336,"['diagnosed with', 'diagnosed with bipolar']"
book_tribe,"• ""having a few family members diagnosed with bipolar, this book gave me some insight into what they feel and go through."" ~ amazon review, 4.7 stars. #faith #inspiration https://t.co/cvsfw53s4d https://t.co/x2mise0w0y",no retweet username,[],2017-11-29 23:10:01+00:00,55138,37335,"['diagnosed with', 'diagnosed with bipolar']"
lovestoned,"@diegosheppy @weel @offbeatorbit i had the opposite happen - was diagnosed with anxiety, then depression, then bipolar.... turns out it was add all along and the ssri's were only making the situation worse!",no retweet username,[],2017-11-29 22:26:55+00:00,501,437,['diagnosed with']
FreeReadnWrite,"@mariabamfoo i know this is a weird way to ask for help, but my fiancé was just diagnosed bipolar after inpatient psych treatment. we both have health issues, i want this to work. do you know of resources to help us? i don’t know anyone married who deals w mental health also.",no retweet username,[],2017-11-29 20:13:43+00:00,542,350,['diagnosed bipolar']
MaddeningAddict,"@vertflamme ""well, i do have mood swings. . . i mean, the last psychiatric hospital i was at diagnosed me with manic depression, bipolar disorder and schizophrenia. i think,"" he pauses.

""something around those lines--""",no retweet username,[],2017-11-29 20:12:16+00:00,412,170,[]
LETOURMUSIC,when have we self diagnosed stuff like bipolar 🤷🏽‍♂️🤷🏽‍♂️ black or not ?!! where #bigsecretbet https://t.co/yhna7khbgw,no retweet username,"[{'text': 'BigSecretBET', 'indices': [81, 94]}]",2017-11-29 19:58:41+00:00,3006,266,[]
_Miss_Tango,@2leeesan i'm annoyed because i have bipolar and this episode was useless because this chick is not diagnosed,no retweet username,[],2017-11-29 19:57:33+00:00,7473,162,"['have bipolar', 'i have bipolar']"
CityPsych_LLC,"""what i ‘have’ does not equate to who i am. as despite the challenges, we can all thrive."" | your #diagnosis does not define you - @psychcentral | https://t.co/dul0xpgrt0 #mentalhealth #adhd #ptsd #depression #bipolar #anxiety https://t.co/22jmejsxzd",no retweet username,"[{'text': 'Diagnosis', 'indices': [98, 108]}]",2017-11-29 19:01:23+00:00,498,1141,[]
hilowmo,getting diagnosed with bipolar and trying out medicine for the first time is not fun. it’s monumental. it’s like being in someone else body. it’s scary.,no retweet username,[],2017-11-29 17:46:48+00:00,5,43,"['getting diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
AntioneTeMxsfit,"*this here is a psychologist who was diagnosed with bipolar disorder*

[next scene]

*and this is the nurse speaking about his condition*

&gt;all while the movie is muted in fast forward. 🤷‍♀️🤷‍♀️🤷‍♀️",no retweet username,[],2017-11-29 17:23:56+00:00,75,11,"['diagnosed with', 'diagnosed with bipolar']"
Baez99_,i think i’m diagnosed with bipolar depression,no retweet username,[],2017-11-29 16:57:17+00:00,698,596,"['diagnosed with', 'diagnosed with bipolar']"
KoolBeansMotto,"@chancetherapper i'm listening to ""no problem"" as i do every day and i just want to let you know that its got me thru some rough spots. i was diagnosed with bipolar two years ago and then when i heard #coloringbook and ""no problems"" came on it really spoke to me. thank you",no retweet username,[],2017-11-29 14:55:50+00:00,19,290,"['diagnosed with', 'diagnosed with bipolar']"
SibandaSibbs,3 my mother was diagnosed with bipolar in 2010. for many years they experimented different meds to get the right balance. but there were no reviews of her meds. this led to her relapsing time and time again. the meds impacted on her heart #zimbabwehealthcrisis,ChelleChipato,[],2017-11-29 13:37:13+00:00,44945,10052,"['diagnosed with', 'diagnosed with bipolar']"
ChelleChipato,3 my mother was diagnosed with bipolar in 2010. for many years they experimented different meds to get the right balance. but there were no reviews of her meds. this led to her relapsing time and time again. the meds impacted on her heart #zimbabwehealthcrisis,no retweet username,[],2017-11-29 12:06:37+00:00,13761,2059,"['diagnosed with', 'diagnosed with bipolar']"
xenosyeetgalvus,"personality quiz: ""this type corresponds with bipolar"",
me: 

guess who's diagnosed with bipolar",no retweet username,[],2017-11-29 11:28:12+00:00,192,416,"['diagnosed with', 'diagnosed with bipolar']"
1000dollarfrog,bein diagnosed with both borderline and bipolar at different points in ur life but not knowing which one you actually are but not wanting to be defined by labels but also wanting to know what the fuck is wrong with you but also trying to be more than your diagnosis but also wanti,no retweet username,[],2017-11-29 07:56:43+00:00,190,271,['diagnosed with']
cmiller1225,11% of people diagnosed as bipolar commit suicide. @neurorxpharma provides hope. https://t.co/ija5mxcwnj #bts18 #biotech @demycolton @neurorxpharma @ebdgroup https://t.co/csjpkzsg3q,HealthyCarnivor,[],2017-11-29 03:51:44+00:00,6868,6975,['diagnosed as bipolar']
hedgeofhedgies,11% of people diagnosed as bipolar commit suicide. @neurorxpharma provides hope. https://t.co/ija5mxcwnj #bts18 #biotech @demycolton @neurorxpharma @ebdgroup https://t.co/csjpkzsg3q,HealthyCarnivor,[],2017-11-29 03:50:43+00:00,3255,3153,['diagnosed as bipolar']
HealthyCarnivor,11% of people diagnosed as bipolar commit suicide. @neurorxpharma provides hope. https://t.co/ija5mxcwnj #bts18 #biotech @demycolton @neurorxpharma @ebdgroup https://t.co/csjpkzsg3q,no retweet username,"[{'text': 'BTS18', 'indices': [105, 111]}]",2017-11-29 03:50:07+00:00,4574,4587,['diagnosed as bipolar']
BrayoMsafiri,"@matthaig1 thanks matt. this is truly refreshing. a working filmmaker in kenya, i was diagnosed with bipolar 2 about 3 years back. i was worried about going public about it initially. but i did. and it not only 'brought out' fellow 'champions' but also started conversations against stigma.",BrayoMsafiri,[],2017-11-29 01:57:44+00:00,2501,3949,"['diagnosed with', 'diagnosed with bipolar']"
