username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
L_Aitken,"thanks to twitter friends, i sent in a complaint to the nhs and had this resolved. i saw the medic who, after letting me explain everything at length, diagnosed me with eupd/eid, an eating disorder and mild ocd. the latter two, alongside bipolar type 2 &amp; gad will be reviewed 10/",no retweet username,[],2018-02-01 08:58:00+00:00,3753,3281,[]
hockeychick868,"@justintrudeau thank you, i have been diagnosed with bipolar type ii disorder.  people sometimes treat me like i'm a bomb about to go off or i'm four years old.  it's frustrating. #bellletstalk",no retweet username,[],2018-02-01 08:41:33+00:00,1067,1179,"['diagnosed with', 'diagnosed with bipolar']"
goatincharge,"i was diagnosed at 17, was a sophomore in college. introversion and pills and a big mizzou sweatshirt, i sat and wept at the theme song to law &amp; order. i don't know what i needed, but after being diagnosed with bipolar, i knew never to be the same. you're not alone
#bellletstalk",nakedlaughing,[],2018-02-01 08:38:34+00:00,3161,4588,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
Sophie2078,"i was diagnosed at 17, was a sophomore in college. introversion and pills and a big mizzou sweatshirt, i sat and wept at the theme song to law &amp; order. i don't know what i needed, but after being diagnosed with bipolar, i knew never to be the same. you're not alone
#bellletstalk",nakedlaughing,[],2018-02-01 08:00:27+00:00,44172,5860,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
VirtualFrankie,#bellletstalk i am a clinically diagnosed psychopath i have both bipolar disorder and antisocial personality disorder and the one thing that helps is marijuana yet that doesn’t seem very important to our leadership or i would have access to it wherever i am in america https://t.co/hvsyzi6gqf,CrossFollower12,"[{'text': 'BellLetsTalk', 'indices': [21, 34]}]",2018-02-01 07:54:45+00:00,5136,4992,[]
nurturingrowth,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/jgfqftqoad",_carrienet_,[],2018-02-01 07:30:21+00:00,1673,3245,[]
MJHOMESALES,"it’s official. virginia weather has been diagnosed with 
bipolar disorder! 😃😢😃😭😁😔😁😤😀😒😃🤬🤔 https://t.co/yexu9kidcd",no retweet username,[],2018-02-01 07:22:13+00:00,178,392,"['diagnosed with', 'diagnosed with bipolar']"
RethinkCov_Wark,"almost 1% of the uk population will be diagnosed with bipolar disorder in their lifetime. find out more about living with bipolar disorder, what causes this condition and how it can be managed &gt; https://t.co/vegrdnjq5w https://t.co/pl3jizkwyb",Rethink_,[],2018-02-01 07:08:58+00:00,975,604,"['diagnosed with', 'diagnosed with bipolar']"
fromtheruins97,"i was diagnosed with bipolar disorder a year ago, went through a relapse and i’m still here. this doesn’t define me. let’s end the stigma against mental illnesses. #bellletstaik",ravygravey,[],2018-02-01 07:06:31+00:00,120,214,"['diagnosed with', 'diagnosed with bipolar']"
DStevemore,@ajhaefele i can relate to that and your reporting is awesome. was diagnosed bipolar 5 and a half years ago. it has been a lot of darkness but also some light and i just know the best is yet to come. keep fighting and talking. 💕 #bellletstalk https://t.co/jwtcn3h92h,kaylaheartavs4,[],2018-02-01 06:49:30+00:00,2,7,['diagnosed bipolar']
kaylaheartavs4,@ajhaefele i can relate to that and your reporting is awesome. was diagnosed bipolar 5 and a half years ago. it has been a lot of darkness but also some light and i just know the best is yet to come. keep fighting and talking. 💕 #bellletstalk https://t.co/jwtcn3h92h,no retweet username,[],2018-02-01 06:39:00+00:00,267,1719,['diagnosed bipolar']
ohnoletsgocrazy,people always put bipolar in their bio. it shocked me when i was first diagnosed... why would you want to be permanently identified as that. but i kinds get it now. still you never see 'depressive' in a bio,Amelia_Draws,[],2018-02-01 06:36:17+00:00,3150,774,['first diagnosed']
puckhog99,how freestyler travis gerrits set his sights on changing the stigma of mental illness #bellletstalk https://t.co/jqluxg8wsw https://t.co/0s7kudgj3f,CBCOlympics,"[{'text': 'BellLetsTalk', 'indices': [103, 116]}]",2018-02-01 06:30:56+00:00,15,63,[]
Amelia_Draws,people always put bipolar in their bio. it shocked me when i was first diagnosed... why would you want to be permanently identified as that. but i kinds get it now. still you never see 'depressive' in a bio,no retweet username,[],2018-02-01 06:18:44+00:00,5718,1599,['first diagnosed']
ReNellGlover,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/jgfqftqoad",_carrienet_,[],2018-02-01 06:07:14+00:00,2149,5001,[]
4Everanimalz1,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/jgfqftqoad",_carrienet_,[],2018-02-01 05:56:47+00:00,1702,636,[]
Viseur,"bipolar.....me : john barrett bipolar.....me at the age of forty i was diagnosed with bipolar disorder. somehow i had managed to live my life up until then, without realising i even had it or knowing https://t.co/yufjzx1iqf #amwriting #books #amreading https://t.co/s6u316et8e",Whizbuzz,[],2018-02-01 05:55:20+00:00,157,300,"['diagnosed with', 'diagnosed with bipolar']"
Whizbuzz,"bipolar.....me : john barrett bipolar.....me at the age of forty i was diagnosed with bipolar disorder. somehow i had managed to live my life up until then, without realising i even had it or knowing https://t.co/yufjzx1iqf #amwriting #books #amreading https://t.co/s6u316et8e",no retweet username,[],2018-02-01 05:49:02+00:00,162210,133956,"['diagnosed with', 'diagnosed with bipolar']"
nobunaga8731,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/jgfqftqoad",_carrienet_,[],2018-02-01 05:45:44+00:00,733,13,[]
madhusudan124,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/jgfqftqoad",_carrienet_,[],2018-02-01 05:45:28+00:00,762,727,[]
_carrienet_,"bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one’s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/jgfqftqoad",no retweet username,[],2018-02-01 05:44:52+00:00,82492,62811,[]
samiam604,"i was diagnosed at 17, was a sophomore in college. introversion and pills and a big mizzou sweatshirt, i sat and wept at the theme song to law &amp; order. i don't know what i needed, but after being diagnosed with bipolar, i knew never to be the same. you're not alone
#bellletstalk",nakedlaughing,[],2018-02-01 05:40:48+00:00,18947,8855,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
kyvilla,"@ax_williams yes we can. i have been a nami co mental health advocate for 17 years. i facilitate 2 support groups, teach classes, and am a state trainer. we have come so far eliminating stigma, but so far to go.
i am diagnosed with bipolar ii and complex ptsd.",no retweet username,[],2018-02-01 05:38:23+00:00,226,501,"['am diagnosed', 'diagnosed with', 'i am diagnosed', 'diagnosed with bipolar']"
josephjames392,@theorangecone been battling with depression and anxiety for a few years. then this past year i was diagnosed with bipolar type ii. everyday is a battle but everyday i get to come home to be around loved ones is a victory. also a dissertation away from a ph.d. thankful to have not given up.,no retweet username,[],2018-02-01 05:34:05+00:00,162,256,"['diagnosed with', 'diagnosed with bipolar']"
coopz_96,"hey. #letstalk
i have bipolar disorder. i was officially diagnosed in my first year. my mood swings are difficult for my family and friends. i've said some hurtful things, i've gone into major depressive episodes for months and cut them off (cont)",no retweet username,"[{'text': 'LetsTalk', 'indices': [5, 14]}]",2018-02-01 05:12:40+00:00,319,584,"['have bipolar', 'officially diagnosed', 'i have bipolar']"
jeneaglewriter,"@hmxrcus way back when i was diagnosed with bipolar disorder in 1994 then five years later, with a dual diagnosis of borderline personality disorder, people of all sorts really dropped out of my life and treated me differently. in 2018, it is easier, but i hear you!  #bellletstalk https://t.co/ul8cpo0iha",no retweet username,[],2018-02-01 04:51:27+00:00,89,230,"['diagnosed with', 'diagnosed with bipolar']"
marrnicolee,"those who suffer head injuries are 65% more likely to be diagnosed with schizophrenia, 59% more likely to be diagnosed with depression and 28% more likely to be diagnosed with bipolar disorder #bellletstalk",chloepowerrr,[],2018-02-01 04:44:54+00:00,224,205,"['diagnosed with', 'diagnosed with', 'diagnosed with', 'diagnosed with bipolar']"
ShelleyBelle56,how freestyler travis gerrits set his sights on changing the stigma of mental illness #bellletstalk https://t.co/jqluxg8wsw https://t.co/0s7kudgj3f,CBCOlympics,"[{'text': 'BellLetsTalk', 'indices': [103, 116]}]",2018-02-01 04:44:36+00:00,15,44,[]
rob21johnson,how freestyler travis gerrits set his sights on changing the stigma of mental illness #bellletstalk https://t.co/jqluxg8wsw https://t.co/0s7kudgj3f,CBCOlympics,"[{'text': 'BellLetsTalk', 'indices': [103, 116]}]",2018-02-01 04:31:38+00:00,43,327,[]
kennedymendes_,"#bellletstalk about how my roommate in kw told me that he has always had difficulty renting since he has been diagnosed with bipolar disorder, but thanks to the landlord (my dad) he has finally moved out of a shelter and into a room 🏠💙",vicyhenderson,"[{'text': 'BellLetsTalk', 'indices': [19, 32]}]",2018-02-01 04:18:43+00:00,147,142,"['diagnosed with', 'diagnosed with bipolar']"
kayefleming24,"i’ve recently been diagnosed with bipolar disorder and have been too scared to tell anyone, until today. bipolar doesn’t define me and i won’t ever let it #bellletstalk",confusedGail,[],2018-02-01 04:12:58+00:00,136,142,"['diagnosed with', 'diagnosed with bipolar']"
joanbushur,"i was diagnosed at 17, was a sophomore in college. introversion and pills and a big mizzou sweatshirt, i sat and wept at the theme song to law &amp; order. i don't know what i needed, but after being diagnosed with bipolar, i knew never to be the same. you're not alone
#bellletstalk",nakedlaughing,[],2018-02-01 04:10:31+00:00,1061,481,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
erinmcma31,"those who suffer head injuries are 65% more likely to be diagnosed with schizophrenia, 59% more likely to be diagnosed with depression and 28% more likely to be diagnosed with bipolar disorder #bellletstalk",chloepowerrr,[],2018-02-01 04:07:25+00:00,241,187,"['diagnosed with', 'diagnosed with', 'diagnosed with', 'diagnosed with bipolar']"
junejuly12,"i was diagnosed at 17, was a sophomore in college. introversion and pills and a big mizzou sweatshirt, i sat and wept at the theme song to law &amp; order. i don't know what i needed, but after being diagnosed with bipolar, i knew never to be the same. you're not alone
#bellletstalk",nakedlaughing,[],2018-02-01 04:03:25+00:00,51116,8371,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
BrandyRoseTO,"in the spirit of #bellsletstalk i'd like to make a s/o to the man who ruined my life. i was 14 when he mindlessly diagnosed me bipolar. no one listened to me because of my age, they manipulated me into taking meds at a time my hormones were changing. https://t.co/5oushgrgjp",ladyannaex,"[{'text': 'BellsLetsTalk', 'indices': [33, 47]}]",2018-02-01 04:03:14+00:00,4002,527,[]
SarahElle18,spoiler alert! this 3 part diagnosis story has a happy ending! read about my triumph in my latest post. #bipolar #bloggerstribe #symptoms #diagnosis #recovery #treatment #mentalhealthmatters #blog https://t.co/b336tmgpfn https://t.co/qeiz2pwsri,SarahElle18,"[{'text': 'bipolar', 'indices': [121, 129]}]",2018-02-01 04:00:58+00:00,575,751,[]
Kissmy_Ashleeyy,"#bellletstalk about how my roommate in kw told me that he has always had difficulty renting since he has been diagnosed with bipolar disorder, but thanks to the landlord (my dad) he has finally moved out of a shelter and into a room 🏠💙",vicyhenderson,"[{'text': 'BellLetsTalk', 'indices': [19, 32]}]",2018-02-01 03:49:21+00:00,262,451,"['diagnosed with', 'diagnosed with bipolar']"
theroncouch,"@socsciwriter @bekalombardo been diagnosed as affective bipolar, severely mania, depression, and anxiety. it never occurred to me i needed help because i was so focused on doing those things you're supposed to do in life--jobs, bills, people, etc. (2/)",no retweet username,[],2018-02-01 03:47:47+00:00,679,839,[]
BrigDesroches,"i’ve recently been diagnosed with bipolar disorder and have been too scared to tell anyone, until today. bipolar doesn’t define me and i won’t ever let it #bellletstalk",confusedGail,[],2018-02-01 03:45:53+00:00,158,170,"['diagnosed with', 'diagnosed with bipolar']"
Bipoluv,faces of bipolar disorder (part 1) _diagnosis_ https://t.co/9xl4jzbymq,no retweet username,[],2018-02-01 03:41:40+00:00,53,149,[]
HalifaxCityNSTU,"i was finally diagnosed with bipolar disorder at 17. stigma at first got the best of me &amp; i was so ashamed. but after years of misdiagnosis’s &amp; simply not knowing, it helped me put all the pieces together &amp; make sense of what i was going through #bellletstalk",kenzirxse,[],2018-02-01 03:29:39+00:00,1861,762,"['diagnosed with', 'diagnosed with bipolar']"
jlv3090,matthew good says being diagnosed with bipolar disorder was a relief because it was like “finding the final pieces of the puzzle’. #bellletstalk https://t.co/zugys5c77c,YourMorning,[],2018-02-01 03:27:14+00:00,8,44,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
